accepted_step,time_s,dt_s,maximum_velocity_m_per_s,axis,face,x,y,z,manifold_max,manifold_p95,manifold_p50,tail_cells,tail_drained_m3
24,0.039510383270680904,0.0016462659696117043,0.21791845560073853,2,2383,37,34,0,0.018959105014801025,3.5762786865234375e-07,1.1920928955078125e-07,0,0
25,0.041156649240292609,0.0016462659696117043,0.24487252533435822,2,2240,32,32,0,0.021399497985839844,3.5762786865234375e-07,1.1920928955078125e-07,0,0
26,0.042802915209904313,0.0016462659696117043,0.29239675402641296,2,2660,38,38,0,0.02413862943649292,3.5762786865234375e-07,1.1920928955078125e-07,0,0
27,0.044449181179516017,0.0016462659696117043,0.24377243220806122,2,2728,37,39,0,0.017848610877990723,3.5762786865234375e-07,1.1920928955078125e-07,0,0
28,0.046095447149127722,0.0016462659696117043,0.10161643475294113,2,7141,34,34,1,0.012045145034790039,3.5762786865234375e-07,1.1920928955078125e-07,0,0
29,0.047741713118739426,0.0016462659696117043,0.17758810520172119,2,2380,34,34,0,0.019038498401641846,3.5762786865234375e-07,1.1920928955078125e-07,0,0
30,0.04938797908835113,0.0016462659696117043,0.20054645836353302,2,2380,34,34,0,0.028099417686462402,3.5762786865234375e-07,1.1920928955078125e-07,0,0
31,0.051034245057962835,0.0016462659696117043,0.22031527757644653,2,2101,31,30,0,0.0190926194190979,3.5762786865234375e-07,1.1920928955078125e-07,0,0
32,0.052680511027574539,0.0016462659696117043,0.36499732732772827,2,2660,38,38,0,0.014575839042663574,3.5762786865234375e-07,1.1920928955078125e-07,0,0
33,0.054326776997186244,0.0016462659696117043,0.35224989056587219,2,2380,34,34,0,0.03346705436706543,3.5762786865234375e-07,1.1920928955078125e-07,0,0
34,0.055973042966797948,0.0016462659696117043,0.43612381815910339,2,2380,34,34,0,0.048037052154541016,3.5762786865234375e-07,1.1920928955078125e-07,0,0
35,0.057619308936409652,0.0016462659696117043,0.32498708367347717,2,2380,34,34,0,0.038422107696533203,4.76837158203125e-07,1.1920928955078125e-07,0,0
36,0.059265574906021357,0.0016462659696117043,0.25959587097167969,2,7141,34,34,1,0.01277315616607666,4.76837158203125e-07,1.1920928955078125e-07,0,0
37,0.060911840875633061,0.0016462659696117043,0.26711732149124146,2,2380,34,34,0,0.026830077171325684,4.76837158203125e-07,1.1920928955078125e-07,0,0
38,0.062558106845244765,0.0016462659696117043,0.47041225433349609,2,2380,34,34,0,0.047461211681365967,4.76837158203125e-07,1.1920928955078125e-07,0,0
39,0.06420437281485647,0.0016462659696117043,0.47753489017486572,2,2380,34,34,0,0.04513174295425415,4.76837158203125e-07,1.1920928955078125e-07,0,0
40,0.065850638784468174,0.0016462659696117043,0.30997034907341003,2,2380,34,34,0,0.02303314208984375,4.76837158203125e-07,1.1920928955078125e-07,0,0
41,0.067496904754079878,0.0016462659696117043,0.20405967533588409,2,2518,34,36,0,0.019302189350128174,4.76837158203125e-07,1.1920928955078125e-07,0,0
42,0.069143170723691583,0.0016462659696117043,0.15128032863140106,2,2380,34,34,0,0.026611566543579102,4.76837158203125e-07,1.1920928955078125e-07,0,0
43,0.070789436693303287,0.0016462659696117043,0.24788595736026764,2,2380,34,34,0,0.029586076736450195,4.76837158203125e-07,1.1920928955078125e-07,0,0
44,0.072435702662914991,0.0016462659696117043,0.37523353099822998,2,2032,31,29,0,0.018111705780029297,4.76837158203125e-07,1.1920928955078125e-07,0,0
45,0.074081968632526696,0.0016462659696117043,0.26807937026023865,2,2100,30,30,0,0.02503204345703125,4.76837158203125e-07,1.1920928955078125e-07,0,0
46,0.0757282346021384,0.0016462659696117043,0.21035590767860413,2,2448,33,35,0,0.024096250534057617,4.76837158203125e-07,1.1920928955078125e-07,0,0
47,0.077374500571750104,0.0016462659696117043,0.24250577390193939,2,1969,37,28,0,0.014240860939025879,4.76837158203125e-07,1.1920928955078125e-07,0,0
48,0.079020766541361809,0.0016462659696117043,0.20138362050056458,1,2724,33,39,0,0.015456795692443848,4.76837158203125e-07,1.1920928955078125e-07,0,0
49,0.080667032510973513,0.0016462659696117043,0.34900766611099243,2,2728,37,39,0,0.032472729682922363,4.76837158203125e-07,1.1920928955078125e-07,0,0
50,0.082313298480585217,0.0016462659696117043,0.51726353168487549,2,2038,37,29,0,0.019861340522766113,4.76837158203125e-07,1.1920928955078125e-07,0,0
51,0.083959564450196922,0.0016462659696117043,0.35714814066886902,2,2107,37,30,0,0.026234269142150879,4.76837158203125e-07,1.1920928955078125e-07,0,0
52,0.085605830419808626,0.0016462659696117043,0.26272010803222656,0,2628,38,37,0,0.034169375896453857,4.76837158203125e-07,1.1920928955078125e-07,0,0
53,0.087252096389420331,0.0016462659696117043,0.35241007804870605,2,1969,37,28,0,0.025298476219177246,4.76837158203125e-07,1.1920928955078125e-07,0,0
54,0.088898362359032035,0.0016462659696117043,0.29139557480812073,2,2176,37,31,0,0.045135140419006348,4.76837158203125e-07,1.1920928955078125e-07,0,0
55,0.090544628328643739,0.0016462659696117043,0.45964843034744263,2,1969,37,28,0,0.049246072769165039,4.76837158203125e-07,1.1920928955078125e-07,0,0
56,0.092190894298255444,0.0016462659696117043,0.57560700178146362,2,2791,31,40,0,0.015850603580474854,5.3644180297851562e-07,1.1920928955078125e-07,0,0
57,0.093837160267867148,0.0016462659696117043,0.24686595797538757,2,2660,38,38,0,0.046978473663330078,5.3644180297851562e-07,1.1920928955078125e-07,0,0
58,0.095483426237478852,0.0016462659696117043,0.40806624293327332,2,1969,37,28,0,0.050192117691040039,5.3644180297851562e-07,1.1920928955078125e-07,0,0
59,0.097129692207090557,0.0016462659696117043,0.49616110324859619,2,2791,31,40,0,0.014597415924072266,5.3644180297851562e-07,1.1920928955078125e-07,0,0
60,0.098775958176702261,0.0016462659696117043,0.18268248438835144,0,2410,30,34,0,0.065534591674804688,5.3644180297851562e-07,1.1920928955078125e-07,0,0
61,0.10042222414631397,0.0016462659696117043,0.85680770874023438,2,2179,40,31,0,0.075116276741027832,5.3644180297851562e-07,1.1920928955078125e-07,8,6.88217915206668e-07
62,0.10206849011592567,0.0016462659696117043,0.78199446201324463,2,2248,40,32,0,0.019586086273193359,5.9604644775390625e-07,1.1920928955078125e-07,16,4.4050763347246099e-06
63,0.10371475608553737,0.0016462659696117043,0.29493790864944458,2,2380,34,34,0,0.075980126857757568,5.9604644775390625e-07,1.1920928955078125e-07,0,0
64,0.10536102205514908,0.0016462659696117043,0.63486862182617188,2,1969,37,28,0,0.060646891593933105,5.3644180297851562e-07,1.1920928955078125e-07,24,5.8686674769384528e-06
65,0.10700728802476078,0.0016462659696117043,0.62462741136550903,2,2791,31,40,0,0.023630142211914062,5.3644180297851562e-07,1.1920928955078125e-07,0,0
66,0.10865355399437249,0.0016462659696117043,0.40037423372268677,2,1968,36,28,0,0.10050630569458008,5.3644180297851562e-07,1.1920928955078125e-07,0,0
67,0.11029981996398419,0.0016462659696117043,1.134351372718811,2,2248,40,32,0,0.092977046966552734,5.9604644775390625e-07,1.1920928955078125e-07,36,3.2004652294149468e-05
68,0.1119460859335959,0.0016462659696117043,0.91499155759811401,2,2178,39,31,0,0.050474464893341064,5.9604644775390625e-07,1.1920928955078125e-07,36,2.5939954791305619e-05
69,0.1135923519032076,0.0016462659696117043,0.2887953519821167,0,2550,30,36,0,0.081799805164337158,5.9604644775390625e-07,1.1920928955078125e-07,0,0
70,0.1152386178728193,0.0016462659696117043,0.7172505259513855,2,2109,39,30,0,0.0609893798828125,5.9604644775390625e-07,1.1920928955078125e-07,56,1.6067704384195273e-05
71,0.11688488384243101,0.0016462659696117043,0.69253122806549072,2,2109,39,30,0,0.043991327285766602,5.9604644775390625e-07,1.1920928955078125e-07,0,0
72,0.11853114981204271,0.0016462659696117043,0.51406627893447876,2,2592,39,37,0,0.10893189907073975,5.9604644775390625e-07,1.1920928955078125e-07,0,0
73,0.12017741578165442,0.0016462659696117043,1.260532021522522,2,2178,39,31,0,0.094928860664367676,5.9604644775390625e-07,1.1920928955078125e-07,68,6.552480865701985e-05
74,0.12182368175126612,0.0016462659696117043,0.971793532371521,2,2178,39,31,0,0.070043683052062988,5.9604644775390625e-07,1.1920928955078125e-07,56,4.1762514881885877e-05
75,0.12346994772087783,0.0016462659696117043,0.45993009209632874,1,2103,33,30,0,0.087399482727050781,5.9604644775390625e-07,1.1920928955078125e-07,8,1.846463428276945e-06
76,0.12511621369048953,0.0016462659696117043,0.8505624532699585,0,2419,39,34,0,0.061603665351867676,5.9604644775390625e-07,1.1920928955078125e-07,84,3.6919929306367749e-05
77,0.12676247966010123,0.0016462659696117043,0.73352259397506714,1,2104,34,30,0,0.039058029651641846,5.9604644775390625e-07,1.1920928955078125e-07,0,0
78,0.12840874562971294,0.0016462659696117043,0.60314607620239258,2,2660,38,38,0,0.11271059513092041,5.9604644775390625e-07,1.1920928955078125e-07,0,0
79,0.13005501159932464,0.0016462659696117043,1.345726490020752,2,2592,39,37,0,0.096637725830078125,5.9604644775390625e-07,1.1920928955078125e-07,84,7.8743894398806483e-05
80,0.13170127756893635,0.0016462659696117043,1.0229493379592896,2,2168,29,31,0,0.04908907413482666,5.9604644775390625e-07,1.1920928955078125e-07,68,5.2350053289397985e-05
81,0.13334754353854805,0.0016462659696117043,0.37726503610610962,0,2697,37,38,0,0.080826222896575928,5.9604644775390625e-07,1.1920928955078125e-07,0,0
82,0.13499380950815976,0.0016462659696117043,1.0600097179412842,1,2725,34,39,0,0.093147158622741699,5.9604644775390625e-07,1.1920928955078125e-07,92,3.3528518054155579e-05
83,0.13664007547777146,0.0016462659696117043,1.1431635618209839,1,2725,34,39,0,0.039693236351013184,5.9604644775390625e-07,1.1920928955078125e-07,20,1.3967281232337399e-05
84,0.13828634144738317,0.0016462659696117043,0.76944261789321899,2,2725,34,39,0,0.11654102802276611,5.9604644775390625e-07,1.1920928955078125e-07,0,0
85,0.13993260741699487,0.0016462659696117043,1.4711021184921265,2,2582,29,37,0,0.098510026931762695,5.9604644775390625e-07,1.1920928955078125e-07,76,7.6377030612954382e-05
86,0.14157887338660657,0.0016462659696117043,1.1908763647079468,2,2582,29,37,0,0.033649802207946777,5.9604644775390625e-07,1.1920928955078125e-07,68,4.5885631008597498e-05
87,0.14322513935621828,0.0016462659696117043,0.78997033834457397,1,2725,34,39,0,0.083915591239929199,5.9604644775390625e-07,1.1920928955078125e-07,0,0
88,0.14487140532582998,0.0016462659696117043,1.1296324729919434,0,2410,30,34,0,0.062292575836181641,5.9604644775390625e-07,1.1920928955078125e-07,76,2.8027638413674188e-05
89,0.14651767129544169,0.0016462659696117043,1.0149435997009277,0,2410,30,34,0,0.046897947788238525,5.9604644775390625e-07,1.1920928955078125e-07,0,0
90,0.14816393726505339,0.0016462659696117043,0.54549491405487061,2,2728,37,39,0,0.11912500858306885,5.9604644775390625e-07,1.1920928955078125e-07,0,0
91,0.1498102032346651,0.0016462659696117043,1.3528057336807251,2,2582,29,37,0,0.10767745971679688,5.9604644775390625e-07,1.1920928955078125e-07,68,6.7869601992652027e-05
92,0.1514564692042768,0.0016462659696117043,1.0614868402481079,2,2178,39,31,0,0.064474999904632568,5.9604644775390625e-07,1.1920928955078125e-07,68,6.3285052230863285e-05
93,0.1531027351738885,0.0016462659696117043,0.88758951425552368,2,2380,34,34,0,0.083310842514038086,5.9604644775390625e-07,1.1920928955078125e-07,1,3.2297246569993656e-08
94,0.15474900114350021,0.0016462659696117043,1.0571907758712769,1,2103,33,30,0,0.06166529655456543,5.9604644775390625e-07,1.1920928955078125e-07,85,2.4774185584643946e-05
95,0.15639526711311191,0.0016462659696117043,0.99122178554534912,1,2103,33,30,0,0.036407887935638428,5.9604644775390625e-07,1.1920928955078125e-07,0,0
96,0.15804153308272362,0.0016462659696117043,0.51518911123275757,2,2178,39,31,0,0.12020576000213623,5.9604644775390625e-07,1.1920928955078125e-07,0,0
97,0.15968779905233532,0.0016462659696117043,1.3412253856658936,2,2317,40,33,0,0.11369240283966064,5.9604644775390625e-07,1.1920928955078125e-07,76,7.1710963800496758e-05
98,0.16133406502194703,0.0016462659696117043,1.0197829008102417,2,2178,39,31,0,0.10382866859436035,7.152557373046875e-07,1.1920928955078125e-07,73,7.0128411848972247e-05
99,0.16298033099155873,0.0016462659696117043,0.45876246690750122,2,2380,34,34,0,0.086000204086303711,7.152557373046875e-07,1.1920928955078125e-07,5,1.2802643083503173e-06
100,0.16462659696117043,0.0016462659696117043,1.0776840448379517,1,2104,34,30,0,0.06877058744430542,5.9604644775390625e-07,1.1920928955078125e-07,77,2.3723619257910714e-05
101,0.16627286293078214,0.0016462659696117043,1.1422790288925171,1,2104,34,30,0,0.059530019760131836,7.152557373046875e-07,1.1920928955078125e-07,8,1.4214480029146801e-06
102,0.16791912890039384,0.0016462659696117043,0.68040257692337036,2,2380,34,34,0,0.12044525146484375,7.152557373046875e-07,1.1920928955078125e-07,0,0
103,0.16956539487000555,0.0016462659696117043,1.3787800073623657,2,2795,35,40,0,0.11391556262969971,7.152557373046875e-07,1.1920928955078125e-07,69,7.7879098845328614e-05
104,0.17121166083961725,0.0016462659696117043,1.1082485914230347,2,2168,29,31,0,0.081702470779418945,7.152557373046875e-07,1.1920928955078125e-07,69,6.9759161634737096e-05
105,0.17285792680922896,0.0016462659696117043,0.53620225191116333,1,2170,31,31,0,0.080929815769195557,7.152557373046875e-07,1.1920928955078125e-07,5,2.283036043217308e-06
106,0.17450419277884066,0.0016462659696117043,0.9377257227897644,1,2724,33,39,0,0.085634708404541016,7.152557373046875e-07,1.1920928955078125e-07,68,2.5633555432309568e-05
107,0.17615045874845237,0.0016462659696117043,0.9382321834564209,2,1969,37,28,0,0.076501429080963135,7.152557373046875e-07,1.1920928955078125e-07,16,6.8797156022017683e-06
108,0.17779672471806407,0.0016462659696117043,0.55692553520202637,2,7009,40,32,1,0.12179684638977051,7.152557373046875e-07,1.1920928955078125e-07,5,1.9378696885765133e-06
109,0.17944299068767577,0.0016462659696117043,1.3688859939575195,2,2168,29,31,0,0.12083315849304199,7.152557373046875e-07,1.1920928955078125e-07,100,0.00010055045302626951
110,0.18108925665728748,0.0016462659696117043,1.2497801780700684,2,2179,40,31,0,0.066404104232788086,8.3446502685546875e-07,1.1920928955078125e-07,68,9.2381767310934946e-05
111,0.18273552262689918,0.0016462659696117043,0.57143193483352661,1,2583,30,37,0,0.11309456825256348,7.152557373046875e-07,1.1920928955078125e-07,11,6.4209347607916583e-07
112,0.18438178859651089,0.0016462659696117043,1.111897349357605,0,2419,39,34,0,0.11417722702026367,7.152557373046875e-07,1.1920928955078125e-07,93,5.0414251512938611e-05
113,0.18602805456612259,0.0016462659696117043,1.23829185962677,0,2419,39,34,0,0.069510936737060547,7.152557373046875e-07,1.1920928955078125e-07,63,3.7385857490299431e-05
114,0.1876743205357343,0.0016462659696117043,0.58994525671005249,2,2177,38,31,0,0.11659681797027588,7.152557373046875e-07,1.1920928955078125e-07,7,1.3479912951400867e-06
115,0.189320586505346,0.0016462659696117043,1.4173784255981445,2,2178,39,31,0,0.12559020519256592,7.152557373046875e-07,1.1920928955078125e-07,74,6.3411730996218411e-05
116,0.1909668524749577,0.0016462659696117043,1.2934030294418335,2,2593,40,37,0,0.055323958396911621,8.3446502685546875e-07,1.1920928955078125e-07,69,9.1108730185860787e-05
117,0.19261311844456941,0.0016462659696117043,0.54554688930511475,2,2581,28,37,0,0.077842116355895996,8.3446502685546875e-07,1.1920928955078125e-07,0,0
118,0.19425938441418111,0.0016462659696117043,0.8045087456703186,2,2031,30,29,0,0.11604535579681396,7.152557373046875e-07,1.1920928955078125e-07,49,1.7368733375786261e-05
119,0.19590565038379282,0.0016462659696117043,1.0547345876693726,2,1963,31,28,0,0.086932539939880371,8.3446502685546875e-07,1.1920928955078125e-07,36,3.3963512761942539e-05
120,0.19755191635340452,0.0016462659696117043,0.67765998840332031,2,6800,38,29,1,0.12023019790649414,7.152557373046875e-07,1.1920928955078125e-07,1,6.7533404018575225e-07
121,0.19919818232301623,0.0016462659696117043,1.3682297468185425,2,2592,39,37,0,0.12725150585174561,7.152557373046875e-07,1.1920928955078125e-07,88,7.8401086476599492e-05
122,0.20084444829262793,0.0016462659696117043,1.4608533382415771,2,2524,40,36,0,0.05932915210723877,8.3446502685546875e-07,1.1920928955078125e-07,68,9.9959912502308099e-05
123,0.20249071426223963,0.0016462659696117043,0.87939280271530151,2,1963,31,28,0,0.10366332530975342,8.3446502685546875e-07,1.1920928955078125e-07,0,0
124,0.20413698023185134,0.0016462659696117043,1.0816037654876709,0,2419,39,34,0,0.12008965015411377,8.3446502685546875e-07,1.1920928955078125e-07,81,3.2493570493700581e-05
125,0.20578324620146304,0.0016462659696117043,1.1582865715026855,0,2419,39,34,0,0.090916156768798828,8.3446502685546875e-07,1.7881393432617188e-07,65,5.773903490578321e-05
126,0.20742951217107475,0.0016462659696117043,0.77940934896469116,2,6870,39,30,1,0.12035858631134033,8.3446502685546875e-07,1.1920928955078125e-07,8,6.1595541379394394e-06
127,0.20907577814068645,0.0016462659696117043,1.2809691429138184,2,2582,29,37,0,0.12883675098419189,8.3446502685546875e-07,1.1920928955078125e-07,85,5.2708766374762707e-05
128,0.20932080256170593,0.00024502442101947963,10.292028427124023,2,1968,36,28,0,0.17442786693572998,7.152557373046875e-07,1.1920928955078125e-07,73,0.00010266903197296643
129,0.20959032941027544,0.00026952684856951237,8.5752620697021484,2,2593,40,37,0,0.066627860069274902,3.5762786865234375e-07,1.1920928955078125e-07,72,0.00014027885705967966
130,0.20988680893788114,0.00029647952760569751,2.7881054878234863,2,2591,38,37,0,0.11629307270050049,9.5367431640625e-07,1.7881393432617188e-07,13,9.387585506685233e-07
131,0.21021293642115779,0.00032612748327665031,6.0739831924438477,1,2104,34,30,0,0.13859653472900391,8.3446502685546875e-07,1.7881393432617188e-07,39,2.9025750797056258e-05
132,0.21057167666731402,0.00035874024615623057,5.6829853057861328,0,2419,39,34,0,0.059685349464416504,3.5762786865234375e-07,1.1920928955078125e-07,71,5.3049124535985223e-05
133,0.21096629093517549,0.00039461426786147058,2.2644636631011963,2,2374,28,34,0,0.13337945938110352,1.0728836059570312e-06,1.7881393432617188e-07,0,0
134,0.21140036662109196,0.0004340756859164685,6.7891926765441895,2,2592,39,37,0,0.1442800760269165,9.5367431640625e-07,1.7881393432617188e-07,100,9.8942892294428303e-05
135,0.21187784988433123,0.00047748326323926449,5.4708390235900879,2,1964,32,28,0,0.070197343826293945,5.3644180297851562e-07,1.1920928955078125e-07,95,0.00013384605838164665
136,0.21240308147389442,0.00052523158956319094,2.0720696449279785,2,2177,38,31,0,0.11331331729888916,1.2516975402832031e-06,3.5762786865234375e-07,3,4.3998233921792571e-07
137,0.21298083622241393,0.00057775474851951003,3.842475414276123,1,2104,34,30,0,0.14293307065963745,9.5367431640625e-07,1.7881393432617188e-07,124,4.5703655774571912e-05
138,0.21361636643996462,0.00063553021755069494,3.4577724933624268,2,2109,39,30,0,0.10440993309020996,5.9604644775390625e-07,1.1920928955078125e-07,70,0.00010123991184367588
139,0.21431544970255345,0.0006990832625888288,1.2876288890838623,2,2169,30,31,0,0.12702524662017822,1.5497207641601562e-06,3.5762786865234375e-07,24,1.707563970829531e-05
140,0.21508444129722193,0.00076899159466847777,3.7158486843109131,2,2582,29,37,0,0.14516818523406982,1.0728836059570312e-06,1.7881393432617188e-07,156,8.4273639703261226e-05
141,0.21593033208046108,0.00084589078323915601,3.139857292175293,2,2592,39,37,0,0.063511133193969727,9.5367431640625e-07,1.7881393432617188e-07,82,0.00012525691521760726
142,0.21686081192456186,0.00093047984410077333,1.7764896154403687,2,6800,38,29,1,0.11455059051513672,1.6689300537109375e-06,3.5762786865234375e-07,2,2.8899953708189569e-08
143,0.21788433974143118,0.0010235278168693185,2.3965814113616943,0,2419,39,34,0,0.14732730388641357,1.1920928955078125e-06,3.5762786865234375e-07,99,4.7004871093072883e-05
144,0.21901022037491202,0.0011258806334808469,2.1633527278900146,2,2109,39,30,0,0.11338120698928833,1.0728836059570312e-06,1.7881393432617188e-07,88,0.00010152283105750726
145,0.22024868906009942,0.0012384686851873994,1.0397863388061523,2,2101,31,30,0,0.11503040790557861,2.0265579223632812e-06,3.5762786865234375e-07,50,4.7542176077509506e-05
146,0.22161100467201322,0.0013623156119138002,2.3314518928527832,2,2177,38,31,0,0.14535462856292725,1.430511474609375e-06,2.9802322387695312e-07,147,6.0683705691009272e-05
147,0.22310955182183534,0.0014985471498221159,2.1940097808837891,2,2177,38,31,0,0.082641124725341797,1.430511474609375e-06,3.5762786865234375e-07,94,9.9193506140164242e-05
148,0.22475581779144704,0.0016462659696117043,1.5845670700073242,2,7490,38,39,1,0.14480888843536377,2.2649765014648438e-06,4.76837158203125e-07,12,2.2326289487454034e-06
149,0.22640208376105875,0.0016462659696117043,1.9998906850814819,2,7490,38,39,1,0.13792157173156738,1.4901161193847656e-06,3.5762786865234375e-07,152,7.0471424530537172e-05
150,0.22804834973067045,0.0016462659696117043,1.6539880037307739,2,6870,39,30,1,0.10229676961898804,1.430511474609375e-06,3.5762786865234375e-07,96,7.8001048418668422e-05
151,0.22969461570028216,0.0016462659696117043,1.0678205490112305,2,6860,29,30,1,0.11249649524688721,2.2649765014648438e-06,4.76837158203125e-07,49,4.3811295361934784e-05
152,0.23134088166989386,0.0016462659696117043,1.7065075635910034,2,2177,38,31,0,0.13060975074768066,1.5497207641601562e-06,3.5762786865234375e-07,60,4.1913967918173214e-05
153,0.23298714763950557,0.0016462659696117043,1.7233554124832153,2,2177,38,31,0,0.07619786262512207,1.4901161193847656e-06,3.5762786865234375e-07,90,9.4389950862105423e-05
154,0.23463341360911727,0.0016462659696117043,1.5815409421920776,2,6800,38,29,1,0.12412631511688232,2.2649765014648438e-06,4.76837158203125e-07,49,6.413502616805186e-06
155,0.23627967957872897,0.0016462659696117043,1.9333186149597168,2,6870,39,30,1,0.12642371654510498,1.5497207641601562e-06,3.5762786865234375e-07,36,2.6870720065677686e-05
156,0.23792594554834068,0.0016462659696117043,1.6359466314315796,2,7490,38,39,1,0.10939013957977295,1.4901161193847656e-06,3.5762786865234375e-07,78,6.232212796273503e-05
157,0.23957221151795238,0.0016462659696117043,1.1407275199890137,2,6860,29,30,1,0.094199776649475098,2.2649765014648438e-06,4.76837158203125e-07,52,4.833704622030131e-05
158,0.24121847748756409,0.0016462659696117043,1.5568162202835083,2,2177,38,31,0,0.13058912754058838,1.6689300537109375e-06,3.5762786865234375e-07,28,1.3314074542813965e-05
159,0.24286474345717579,0.0016462659696117043,1.5558624267578125,2,2177,38,31,0,0.069880008697509766,1.5497207641601562e-06,3.5762786865234375e-07,76,7.3081107369065259e-05
160,0.2445110094267875,0.0016462659696117043,1.5267350673675537,2,6800,38,29,1,0.10702979564666748,2.2649765014648438e-06,4.76837158203125e-07,44,7.3961832032525867e-06
161,0.2461572753963992,0.0016462659696117043,1.8226407766342163,2,7422,39,38,1,0.12552076578140259,1.6093254089355469e-06,3.5762786865234375e-07,35,1.5762450676723783e-05
162,0.2478035413660109,0.0016462659696117043,1.5572266578674316,2,7490,38,39,1,0.11119407415390015,1.5497207641601562e-06,3.5762786865234375e-07,76,5.4214359419222974e-05
163,0.24944980733562261,0.0016462659696117043,1.2512915134429932,2,6792,30,29,1,0.11184191703796387,2.2649765014648438e-06,4.76837158203125e-07,38,4.9001737420350817e-05
164,0.25109607330523431,0.0016462659696117043,1.4612947702407837,2,2177,38,31,0,0.13952207565307617,1.6689300537109375e-06,3.5762786865234375e-07,51,3.3753680245761284e-05
165,0.25274233927484602,0.0016462659696117043,1.359872579574585,2,2581,28,37,0,0.070607900619506836,1.6689300537109375e-06,3.5762786865234375e-07,73,8.2357763904306576e-05
166,0.25438860524445772,0.0016462659696117043,1.4607642889022827,2,7422,39,38,1,0.10733187198638916,2.2649765014648438e-06,4.76837158203125e-07,45,6.8174646173142198e-06
167,0.25603487121406943,0.0016462659696117043,1.7196348905563354,2,7490,38,39,1,0.12792134284973145,1.6689300537109375e-06,3.5762786865234375e-07,39,1.6983451186268603e-05
